Hue,Saturation,Value,Label
74.69498977083333,41.56525283333333,187.30217070833334,setengah_matang
74.33230427083333,30.7850683125,187.87222414583334,setengah_matang
74.78997695833333,42.68897825,183.18692041666668,setengah_matang
73.35015360416666,39.60504125,173.05618522916666,setengah_matang
76.28240114583333,37.5650898125,181.66972791666666,setengah_matang
74.98993466666667,40.342304479166664,180.97979025,setengah_matang
76.27222958333333,36.81269195833333,176.68555991666668,setengah_matang
76.1444124375,32.180867791666664,170.8862061875,setengah_matang
75.68139775,48.980850895833335,178.71073089583334,setengah_matang
81.8242350625,32.383877895833336,178.0130759375,setengah_matang
110.06615199409629,31.53681094576228,215.77913905383954,setengah_matang
116.35599659023339,22.253579491760284,161.0415542078564,setengah_matang
100.30618043425747,37.134410288894436,227.62747561466054,setengah_matang
96.11849279091189,41.04686819772134,232.6806438837892,setengah_matang
95.90893374779672,43.01793852133726,233.14919280179555,setengah_matang
96.24553422110259,40.19046927759137,231.188969375146,setengah_matang
96.14621879579094,41.93616891020196,231.5083157856665,setengah_matang
96.42047124195672,42.64475141155578,233.17618432648814,setengah_matang
98.07479229822782,38.49549141651978,233.80726274315657,setengah_matang
98.98594748773598,38.21955797797787,234.92529604844017,setengah_matang
96.77572049403788,41.70451930121685,231.92925364734865,setengah_matang
99.48294544307056,34.75090437124381,229.0003869832923,setengah_matang
110.36784881421352,29.22545795926331,221.45045925335535,setengah_matang
105.81490369300685,31.70563728060163,228.9425623055544,setengah_matang
111.63576800712481,27.8518273740948,226.638407374201,setengah_matang
106.19572254467604,29.859110955451378,226.70944000323854,setengah_matang
103.4671416758691,35.44510586004693,230.90033558461104,setengah_matang
104.17486609465587,33.73783014278813,232.6597886780883,setengah_matang
113.18694030519336,28.54272370205887,218.0885179692975,setengah_matang
111.28357911680541,26.38952668085965,226.74740202727813,setengah_matang
103.84017133778589,32.52298987688207,234.9603957233908,setengah_matang
106.14898110161079,29.632287977951325,229.26130920305167,setengah_matang
104.70841468416191,35.463684791034,225.73196906721847,setengah_matang
103.83417297232369,39.60280582381235,227.99848591231498,setengah_matang
102.99856322601882,33.256567600049905,239.61133123579816,setengah_matang
104.42778327674722,34.03866987579371,234.12503865685193,setengah_matang
100.64995067518423,37.99021658123447,230.67651796996114,setengah_matang
104.107031034318,35.09726528488606,232.5713148406475,setengah_matang
104.67452556594958,36.29668453619741,229.34298001523712,setengah_matang
103.97760416113636,36.79007960656948,235.25142341828771,setengah_matang
101.72046467195099,39.00138044779566,238.48620655500753,setengah_matang
103.13068720269065,37.42906318354605,235.41813947060353,setengah_matang
107.5161408118138,29.300114211917858,230.55196965785532,setengah_matang
107.23596880707278,30.709371482724205,227.8884706685744,setengah_matang
102.36664547452696,38.03852072339081,232.41158588988404,setengah_matang
108.00031116277157,34.206446502898764,230.95064872170252,setengah_matang
103.68681048121643,37.69455429479284,233.52435448034572,setengah_matang
104.05214908869375,36.50334995633269,233.3714120468687,setengah_matang
